,carat,cut,color,clarity,depth,table,price
20085,0.4,4,3,1,0.6056191467221644,56.0,6.479
20087,0.53,4,1,4,0.6159769008662175,57.0,7.232
20088,0.31,4,6,5,0.6238532110091745,54.0,6.703
20090,1.02,4,4,3,0.6269349845201239,54.0,8.776
20092,0.34,4,3,7,0.6008771929824561,57.0,6.922
20093,0.73,3,5,1,0.6215277777777778,55.0,7.721
20094,0.23,2,5,5,0.6118836915297092,58.0,6.273
20095,0.51,4,3,5,0.6112185686653772,56.0,7.536
20096,0.41,0,6,5,0.645230439442658,57.0,6.993
20097,1.5,2,2,2,0.6263736263736264,57.0,9.122
20098,0.33,3,5,5,0.6026785714285714,58.0,6.766
20099,0.53,4,4,1,0.6170009551098377,55.0,7.259
20101,0.77,3,6,4,0.6214592274678112,57.0,8.201
20104,0.32,4,3,7,0.6103603603603605,56.0,6.822
20105,0.5,4,6,2,0.6272189349112426,57.0,7.148
20106,1.02,4,5,2,0.6193050193050194,55.0,8.667
20107,0.9,4,6,1,0.6241935483870967,56.0,8.296
20108,0.63,4,4,5,0.6119133574007221,56.0,8.117
20110,1.55,2,2,2,0.6330150068212823,57.0,8.863
20111,1.07,4,3,5,0.6282642089093702,57.0,9.002
20112,0.73,2,5,3,0.6306620209059234,55.0,8.028
20114,0.51,4,5,3,0.6122448979591837,57.0,7.493
20115,0.27,4,3,5,0.6280193236714975,56.0,6.463
20116,1.01,2,0,4,0.6125290023201856,57.0,8.357
20117,0.71,4,5,2,0.6170026292725679,56.0,7.894
20118,0.32,4,5,3,0.6213151927437642,55.0,6.554
20120,0.53,4,5,3,0.6235521235521236,56.0,7.503
20121,1.01,0,4,3,0.648605577689243,56.0,8.474
20122,0.78,4,6,3,0.6192893401015228,56.0,8.233
20123,0.7,4,0,4,0.6221441124780317,56.0,7.485
20124,0.71,4,5,2,0.6239015817223199,56.0,7.894
20126,0.27,4,6,3,0.6023809523809524,57.0,6.153
20127,0.3,4,3,3,0.6231038506417735,56.0,6.515
20130,0.52,4,6,2,0.6239067055393587,56.0,7.45
20131,0.32,4,4,5,0.6119235095613048,55.0,6.685
20133,0.41,3,5,6,0.6218487394957983,58.0,7.266
20137,1.7,1,4,3,0.6221928665785997,56.0,9.775
20138,0.54,4,2,3,0.6013195098963242,57.0,7.199
20139,0.34,4,5,4,0.6026490066225166,57.0,6.774
20142,1.05,4,2,7,0.6116578349735049,55.0,8.9
20145,0.3,3,2,6,0.6222222222222222,58.0,6.778
20146,1.19,4,1,2,0.623242042931162,57.0,8.517
20147,0.74,2,1,5,0.6279271465741544,55.0,7.863
20148,1.1,3,2,1,0.6094808126410836,57.0,8.425
20149,0.31,4,6,5,0.6191024165707709,56.0,6.658
20150,0.36,4,2,2,0.6230936819172114,53.0,6.288
20152,0.31,1,5,2,0.6343713956170703,55.0,6.299
20155,1.57,3,0,1,0.5964214711729622,56.0,8.705
20156,0.57,1,3,3,0.6407582938388625,55.0,7.386
20157,1.51,2,3,3,0.6306429548563611,56.0,9.438
20158,0.58,2,6,5,0.6001829826166514,55.0,7.906
20159,0.9,4,2,6,0.6194690265486726,57.0,8.473
20160,1.09,4,4,3,0.6094100074682599,54.0,8.925
20161,1.33,4,1,3,0.6254442075337598,54.0,8.88
20162,0.4,4,3,3,0.621276595744681,58.0,6.756
20163,0.31,4,2,3,0.6206896551724139,55.0,6.24
20167,0.33,4,4,4,0.618141097424412,55.0,6.604
20168,0.32,4,3,5,0.6145124716553287,57.0,6.593
20169,1.0,2,5,1,0.6347962382445141,54.0,8.407
20170,1.2,3,5,2,0.6090775988286969,57.0,8.892
20171,1.05,1,3,1,0.6318216756341276,54.0,8.353
20172,0.4,4,2,7,0.6268656716417911,57.0,7.054
20173,1.05,4,3,4,0.6125574272588056,57.0,8.99
20174,0.31,2,4,3,0.6279069767441859,56.0,6.438
20179,0.53,2,5,1,0.6297376093294461,57.0,7.068
20181,0.56,2,5,3,0.611214953271028,57.0,7.582
20191,0.59,4,6,3,0.6166666666666666,56.0,7.639
20193,0.39,4,1,2,0.6239316239316239,54.0,6.28
20194,0.3,4,4,2,0.6231038506417735,54.0,6.463
20196,0.4,4,3,2,0.6225026288117771,54.0,6.608
20198,0.3,3,3,5,0.6260257913247361,58.0,6.778
20199,0.34,4,1,2,0.6241610738255032,56.0,6.378
20203,0.81,4,2,2,0.6206322795341098,54.0,7.798
20204,1.52,4,1,2,0.612272420768712,55.4,9.112
20206,2.03,4,0,2,0.6262376237623762,55.0,9.5
20208,0.51,2,4,1,0.6273352999016716,56.0,7.003
20209,0.4,4,5,2,0.6197478991596639,57.0,6.603
20210,1.04,1,4,1,0.6415686274509804,56.0,8.371
20212,0.58,4,3,3,0.6225535880708294,53.7,7.398
20213,0.32,2,5,4,0.6285714285714286,57.0,6.494
20219,0.51,4,3,3,0.6273352999016716,57.0,7.343
20222,0.24,2,5,4,0.6153846153846153,57.0,5.878
20224,0.54,4,3,3,0.6127497621313036,56.0,7.381
20225,1.03,4,4,1,0.6090283091048202,56.0,8.495
20227,1.21,4,4,3,0.6158315177923022,54.0,9.228
20230,0.53,4,6,3,0.6090297790585975,57.0,7.537
20231,1.53,4,4,2,0.6193373901284652,55.0,9.352
20232,0.7,2,3,3,0.6311111111111111,55.0,7.885
20233,0.35,4,4,2,0.6252771618625277,54.0,6.617
20234,0.3,4,3,7,0.6191024165707709,55.0,6.76
20238,0.41,4,6,2,0.6165099268547545,54.0,6.923
20242,2.01,3,1,1,0.6209029066171922,56.0,9.577
20243,0.31,4,5,3,0.6235565819861432,54.0,6.771
20244,0.32,3,2,7,0.606942889137738,58.0,7.018
20246,0.41,4,5,6,0.6125,56.0,7.22
20247,0.31,4,6,2,0.6201372997711672,56.0,6.279
20250,0.57,4,4,6,0.6227657572906868,55.0,7.846
20252,0.9,4,3,1,0.6280587275693311,54.0,8.248
20254,1.02,2,2,3,0.6244131455399061,57.0,8.591
20255,0.58,4,6,6,0.6224299065420561,56.0,8.227
20257,1.52,4,2,5,0.6178861788617885,58.0,9.403
20258,1.13,4,3,3,0.6274509803921569,56.0,8.856
20259,0.72,4,3,6,0.6173913043478261,54.8,8.174
20261,0.4,4,6,4,0.6228813559322033,54.0,6.97
20266,1.63,4,1,3,0.619047619047619,54.3,9.307
20267,1.07,4,5,5,0.6123381568926123,56.0,9.232
20268,0.41,2,1,6,0.634920634920635,58.0,6.739
20270,1.52,4,1,4,0.6179851250845166,55.0,9.292
20271,0.51,4,5,3,0.6144927536231883,55.0,7.416
20272,0.8,2,2,3,0.6310432569974556,57.0,8.082
20275,1.07,4,5,5,0.6125852918877938,56.0,9.395
20276,0.5,2,5,6,0.6009661835748791,56.0,7.822
20277,0.9,4,2,1,0.6234817813765181,57.0,8.241
20280,0.34,4,3,7,0.6150442477876107,55.0,6.881
20282,0.72,4,4,2,0.6120689655172413,55.0,7.915
20283,1.0,3,4,2,0.6288416075650118,57.0,8.431
20284,0.33,4,6,4,0.6104328523862376,56.0,6.886
20287,0.56,4,4,3,0.6229819563152895,55.0,7.461
20290,0.31,2,5,4,0.6403712296983758,55.0,6.413
20291,1.03,2,6,5,0.6271450858034321,58.0,9.365
20292,0.3,1,2,5,0.6361502347417841,55.0,6.654
20293,1.5,4,6,3,0.6256906077348067,56.0,9.671
20294,0.27,4,1,4,0.6163069544364508,56.0,6.068
20295,1.51,3,1,1,0.6043360433604336,56.0,8.933
20296,0.5,4,6,1,0.6234021632251721,54.0,7.131
20298,1.0,2,4,5,0.6107692307692308,55.0,9.015
20299,0.5,4,4,3,0.6267190569744597,57.0,7.27
20301,1.02,4,3,4,0.621011673151751,58.0,8.833
20302,1.51,1,1,4,0.6591070163004962,56.0,9.102
20304,1.08,4,2,2,0.6266358737490377,57.0,8.464
20307,1.12,4,3,4,0.6097922848664689,56.0,8.922
20309,0.59,4,3,5,0.6101382488479262,57.0,7.664
20310,0.7,2,3,3,0.5868263473053892,53.0,7.849
20313,0.9,4,6,2,0.6115569823434992,55.0,8.561
20314,0.31,4,1,3,0.5990888382687926,57.0,6.324
20315,0.44,3,4,5,0.6160164271047229,58.0,7.133
20318,0.5,4,5,3,0.6206896551724138,57.0,7.396
20327,0.3,1,3,1,0.6367924528301887,54.0,6.227
20328,0.3,1,4,2,0.6364692218350756,55.0,6.463
20333,0.67,1,4,4,0.6457399103139014,57.0,7.716
20337,0.7,1,4,3,0.6394316163410301,53.0,7.789
20342,0.32,2,2,2,0.6183465458663646,56.0,6.133
20344,0.27,4,1,4,0.6220095693779905,54.0,6.068
20345,0.34,4,5,6,0.6226203807390818,56.0,6.922
20346,0.31,3,3,5,0.6293706293706294,58.0,6.81
20347,0.33,4,6,1,0.6091825307950729,56.0,6.198
20350,0.33,4,3,6,0.6223224351747462,57.0,6.766
20351,0.55,4,5,2,0.6234509056244042,56.0,7.419
20352,1.29,4,0,6,0.6116642958748222,56.0,8.842
20354,0.32,4,5,5,0.6214689265536723,53.0,6.658
20355,0.33,4,5,5,0.6179775280898876,56.0,6.792
20356,0.9,1,4,6,0.6418527708850289,56.0,8.72
20358,0.26,3,5,3,0.6213592233009708,56.0,6.363
20359,0.53,1,3,4,0.6341463414634146,56.0,7.382
20361,0.53,4,4,2,0.6028708133971292,57.0,7.215
20362,0.8,4,3,3,0.6214405360134002,56.0,7.911
20363,0.31,4,5,6,0.6113636363636363,56.0,6.763
20365,1.37,4,3,5,0.624383368569415,55.5,9.41
20367,1.08,4,1,3,0.6190114068441065,57.0,8.551
20369,0.55,4,5,2,0.6073793755912961,57.0,7.347
20372,1.03,4,0,2,0.6193050193050194,56.0,8.274
20373,1.51,4,5,3,0.6281786941580756,56.0,9.605
20375,1.06,2,3,4,0.6305189775367932,57.0,8.804
20376,0.55,4,3,2,0.6190476190476191,57.0,7.381
20377,0.33,4,4,3,0.6230248306997742,56.0,6.75
20378,0.27,2,5,6,0.626360338573156,58.0,6.43
20380,0.55,4,1,1,0.6048689138576779,56.0,7.011
20382,0.71,4,4,1,0.6214099216710183,54.0,7.769
20385,1.22,4,1,2,0.6174103877103145,57.0,8.702
20386,0.31,1,1,2,0.638150289017341,55.0,6.26
20390,0.85,2,1,3,0.600326264274062,57.0,8.029
20391,0.59,4,5,5,0.6179463459759482,56.0,7.83
20393,0.53,4,6,1,0.6193672099712368,55.0,7.181
20395,0.55,4,3,2,0.6101694915254237,56.0,7.259
20396,0.38,4,1,5,0.6168623265741728,56.0,6.603
20397,1.02,4,6,2,0.6282151208106002,56.0,8.726
20399,0.51,4,2,5,0.6165853658536585,55.0,7.537
20400,0.57,4,5,3,0.6246472248353716,56.0,7.525
20401,0.91,2,2,4,0.6341463414634145,56.0,8.349
20402,0.8,1,6,2,0.6369863013698631,57.0,7.915
20405,0.38,4,4,6,0.620021528525296,54.7,7.004
20406,0.41,4,3,7,0.6145833333333333,57.0,7.146
20408,0.31,4,6,2,0.6176808266360504,56.0,6.596
20411,0.36,4,1,7,0.6082251082251083,57.0,6.748
20412,0.43,4,5,5,0.6079836233367452,57.0,7.034
20416,1.52,1,4,2,0.6364261168384879,54.0,9.275
20417,1.18,2,1,7,0.6333830104321907,58.0,8.834
20418,0.51,4,5,5,0.6165853658536585,57.0,7.7
20420,1.8,4,2,2,0.6219354838709678,57.0,9.148
20421,0.32,4,5,3,0.6091825307950729,56.0,6.741
20422,1.5,4,1,2,0.6234652114597544,55.0,9.075
20423,1.1,4,3,3,0.6237698713096139,54.0,8.864
20426,2.0,3,2,2,0.6301369863013697,54.0,9.569
20427,1.0,2,4,5,0.6227450980392157,57.0,9.079
20428,0.35,4,6,1,0.6175824175824175,57.0,6.258
20429,0.51,4,5,3,0.6191406250000001,55.0,7.424
20432,0.3,4,1,2,0.6180555555555555,57.0,5.945
20434,0.59,4,6,2,0.6247689463955637,55.0,7.406
20435,0.4,1,5,2,0.6374331550802138,56.0,6.532
20437,0.93,4,5,1,0.6056338028169014,54.0,8.488
20439,0.72,4,5,2,0.6200873362445415,57.0,7.873
20440,0.36,4,2,7,0.623773173391494,54.1,6.777
20442,0.37,4,4,1,0.6087888531618435,56.0,6.349
20444,0.7,2,5,1,0.6259946949602122,55.0,7.724
20445,0.5,3,6,4,0.628230616302187,58.0,7.499
20449,0.61,4,3,4,0.6194852941176472,56.0,7.681
20453,1.0,4,3,2,0.624313725490196,56.0,8.508
20454,0.92,4,4,1,0.6147736298649722,56.0,8.233
20455,0.52,4,3,4,0.6297376093294461,54.0,7.435
20456,1.14,2,5,1,0.5995623632385121,54.0,8.629
20461,0.53,4,5,3,0.6272991287512101,54.0,7.451
20464,0.32,4,1,2,0.6091825307950729,55.0,6.001
20465,1.24,4,1,3,0.6181818181818182,56.0,8.929
20466,0.34,1,5,1,0.6309921962095876,56.0,6.098
20467,1.1,4,4,3,0.5998515219005197,57.0,8.727
20468,1.09,4,1,2,0.6189759036144579,55.0,8.61
20469,0.57,2,3,4,0.5933456561922366,56.0,7.407
20471,1.01,4,5,1,0.6146718146718148,55.0,8.601
20472,0.32,2,6,5,0.5995525727069351,57.0,6.696
20473,0.54,4,3,4,0.6096866096866096,57.0,7.579
20474,0.27,4,2,5,0.6206060606060606,57.0,6.435
20475,1.01,4,2,2,0.6124031007751938,57.0,8.642
20476,1.11,4,2,2,0.6268882175226587,56.0,8.592
20480,0.9,4,5,3,0.6266233766233766,56.0,8.47
20483,1.08,4,4,2,0.6289211935730681,57.0,8.538
20484,0.53,4,2,2,0.6079545454545455,56.0,7.145
20485,0.32,4,4,4,0.6110484780157834,57.0,6.48
20486,0.32,2,6,2,0.6307339449541285,56.0,6.628
20487,0.35,4,1,4,0.6162280701754386,56.0,6.314
20489,0.62,4,5,2,0.6235186873290793,53.0,7.484
20490,0.32,3,2,6,0.6291618828932262,58.0,6.842
20493,0.31,4,3,7,0.6173120728929384,54.0,6.792
20495,0.92,4,5,2,0.6171063149480416,57.0,8.52
20496,1.21,2,2,2,0.6325167037861915,57.0,8.709
20498,0.28,2,4,6,0.6289156626506023,57.0,6.465
20499,1.0,4,4,4,0.6137239784117194,56.0,8.879
20500,0.91,2,1,2,0.6275468622656887,57.0,8.217
20501,1.22,4,3,3,0.6199854121079503,57.0,8.995
20503,0.53,4,3,4,0.620889748549323,57.0,7.451
20504,0.34,3,1,6,0.625560538116592,58.0,6.439
20507,1.31,4,2,3,0.6178977272727273,57.0,9.019
20509,0.31,4,2,7,0.6194285714285714,56.0,6.649
20510,0.34,4,5,3,0.6237513873473917,55.0,6.613
20511,0.57,4,5,4,0.6050420168067226,57.0,7.541
20513,0.39,4,3,5,0.6114649681528662,56.0,6.881
20514,0.41,4,0,4,0.6219895287958115,55.0,6.653
20517,0.52,4,5,3,0.6205571565802114,57.0,7.388
20521,0.57,4,4,1,0.6270066100094428,56.0,7.267
20522,1.1,4,5,0,0.6187594553706506,56.0,8.262
20523,0.31,3,6,4,0.5966101694915253,58.0,6.919
20526,0.9,4,3,2,0.6223662884927066,56.0,8.277
20527,0.71,2,3,3,0.6346666666666666,57.0,7.805
20528,0.9,1,6,2,0.6407927332782825,56.0,8.231
20532,1.01,2,4,2,0.619233776387803,57.0,8.438
20533,0.3,4,4,4,0.6226851851851851,54.0,6.422
20534,0.3,4,6,2,0.6193247962747381,56.0,6.564
20536,0.23,2,5,6,0.6210392902408112,57.0,6.368
20537,0.72,4,6,2,0.6220677671589923,56.0,8.108
20538,1.2,4,1,2,0.6026011560693642,56.0,8.659
20539,0.74,4,6,2,0.6177474402730376,56.0,8.165
20540,0.33,4,5,3,0.6235827664399093,55.0,6.583
20542,0.31,3,1,3,0.6228373702422145,57.0,6.324
20543,1.07,4,4,1,0.6136363636363636,56.0,8.578
20544,1.6,4,1,1,0.6190793862575049,57.0,9.033
20545,0.33,4,3,6,0.6230248306997742,55.0,6.697
20546,1.03,3,0,0,0.6277258566978193,55.0,7.78
20549,0.81,4,0,1,0.6217354675652906,57.0,7.65
20550,0.71,2,1,6,0.6296296296296297,58.0,7.843
20552,0.38,4,6,6,0.602536997885835,56.0,7.557
20555,1.03,4,3,2,0.6088957055214724,57.0,8.497
20556,0.32,2,6,2,0.6227272727272727,55.0,6.378
20557,0.32,4,1,3,0.6164383561643836,56.0,6.107
20560,1.01,3,6,4,0.6114151681000782,56.0,8.815
20561,0.71,2,3,1,0.6336283185840708,56.0,7.643
20562,0.3,4,4,7,0.6232558139534884,55.0,6.787
20564,0.41,4,5,4,0.6094240837696335,57.0,7.05
20565,0.5,1,6,2,0.6054687500000001,57.0,7.277
20566,0.32,4,5,7,0.6190476190476191,56.0,6.999
20568,1.04,4,5,1,0.6140888208269526,56.0,8.477
20570,0.56,4,6,1,0.6220546654099905,55.0,7.125
20571,0.32,4,5,3,0.6206115515288788,56.0,6.802
20573,0.31,4,6,3,0.6020293122886132,56.0,6.69
20574,1.07,4,3,3,0.6223241590214068,57.0,8.775
20575,1.52,4,1,3,0.621438263229308,55.0,9.124
20578,1.09,4,6,2,0.6123680241327298,55.9,8.784
20580,1.61,4,1,2,0.6271637816245007,55.0,9.153
20583,0.38,4,6,5,0.6124197002141327,57.0,7.162
20585,0.81,4,4,5,0.6210350584307178,53.9,8.502
20587,0.43,4,3,1,0.622680412371134,53.0,6.545
20588,0.33,4,5,4,0.6061946902654868,57.0,6.661
20591,1.06,4,1,1,0.6180713743356113,57.0,8.359
20593,0.36,2,4,3,0.6305309734513275,57.0,6.562
20595,1.02,2,3,3,0.6053639846743295,54.0,8.709
20597,0.38,2,2,4,0.6140724946695096,54.0,6.558
20599,1.12,3,6,3,0.6302201974183752,57.0,8.934
20600,0.42,2,3,2,0.6190476190476191,55.0,6.682
20602,0.42,4,5,3,0.6128364389233955,56.0,6.931
20604,0.7,2,3,0,0.6318631863186318,56.0,7.017
20605,0.74,4,1,5,0.6234887737478412,55.0,7.923
20606,1.16,4,4,5,0.6046852122986822,57.0,9.317
20609,0.31,4,6,5,0.6123853211009175,56.0,6.69
20610,2.0,4,2,3,0.6249217282404509,55.0,9.645
20612,0.5,4,3,5,0.6119257086999021,56.0,7.568
20613,0.93,4,2,4,0.6265060240963856,54.0,8.358
20616,0.34,4,2,4,0.6226203807390818,55.0,6.39
20617,0.51,4,3,3,0.609450337512054,56.0,7.368
20618,2.01,3,0,2,0.5975460122699386,57.0,9.251
20620,0.73,4,3,5,0.6220677671589923,55.0,8.066
20623,1.71,4,0,4,0.6241787122207622,56.0,9.285
20624,0.55,4,2,5,0.6166982922201139,57.0,7.499
20626,0.74,2,2,1,0.6313963573287077,56.0,7.725
20628,1.0,4,4,2,0.6271450858034321,57.0,8.56
20630,0.57,4,6,3,0.6143790849673202,56.0,7.651
20631,0.36,4,5,4,0.6088840736728061,57.0,6.662
20634,0.3,4,1,7,0.6252927400468384,56.0,6.422
20636,0.54,4,3,1,0.6183206106870229,54.0,7.033
20637,0.44,2,2,7,0.6111675126903552,57.0,7.085
20638,0.3,3,6,1,0.611819235225956,57.0,6.353
20639,1.05,4,3,1,0.617737003058104,57.0,8.436
20643,0.36,4,5,4,0.6138828633405641,56.0,6.616
20645,0.3,1,1,7,0.6328217237308148,56.0,6.447
20646,0.27,2,5,5,0.6089049338146811,58.0,6.43
20650,1.01,4,2,4,0.6150271107668475,56.0,8.472
20652,2.02,4,2,1,0.6297448662103298,57.0,9.679
20657,1.35,4,0,3,0.6141953619114546,57.0,8.676
20658,0.72,4,2,5,0.6092943201376936,56.0,8.153
20661,1.1,4,5,6,0.6110283159463487,56.0,9.453
20662,1.51,4,4,3,0.6235534377127298,56.0,9.564
20663,0.35,4,5,5,0.6262403528114663,53.0,6.744
20665,1.01,2,6,7,0.6159813809154383,56.0,9.686
20667,0.7,2,2,4,0.6122807017543861,55.0,7.805
20668,0.63,4,5,4,0.614687216681777,56.0,7.825
20669,0.36,4,6,2,0.6025917926565874,56.0,6.746
20670,0.3,4,3,7,0.6225319396051104,56.0,6.76
20671,0.3,3,4,5,0.6164542294322133,58.0,6.851
20672,1.02,4,1,1,0.6061068702290076,56.0,8.322
20673,1.03,3,5,4,0.6137404580152671,58.0,8.946
20674,0.44,4,1,6,0.6085192697768763,56.0,7.043
20675,0.31,4,6,2,0.6194285714285714,57.0,6.306
20680,0.31,2,3,4,0.6162657502863688,56.0,6.461
20683,0.53,4,4,3,0.615090735434575,55.0,7.397
20684,0.3,4,4,7,0.6219653179190753,56.0,6.787
20685,1.23,4,1,1,0.6232626188734455,55.0,8.471
20688,0.3,4,4,7,0.6182237600922722,55.0,6.787
20690,0.8,0,5,0,0.65625,54.0,7.116
20691,0.72,4,1,5,0.6253275109170306,56.0,7.861
20692,0.54,4,3,4,0.6226053639846743,55.0,7.47
20694,0.42,1,4,2,0.6305931321540063,56.0,6.582
20695,1.0,3,4,3,0.6219797349961029,57.0,8.748
20698,0.7,4,3,7,0.6131004366812227,56.0,8.281
20699,0.31,1,6,2,0.6374133949191685,54.0,6.596
20700,0.71,2,2,1,0.637089618456078,56.0,7.587
20702,0.24,4,4,5,0.61557478368356,54.0,6.314
20703,0.55,4,5,4,0.6114769520225777,55.0,7.64
20704,0.32,4,4,6,0.6136363636363636,56.0,6.898
20705,0.38,4,3,5,0.621505376344086,57.0,6.779
20706,0.73,4,4,1,0.6172413793103447,57.0,7.643
20709,1.39,4,0,3,0.6089965397923877,57.0,8.829
20711,0.7,2,6,2,0.6105263157894737,57.0,7.892
20712,0.53,4,6,3,0.6089438629876309,56.0,7.634
20713,0.5,4,3,5,0.6206896551724138,57.0,7.476
20718,0.61,4,5,3,0.6218181818181818,54.0,7.731
20722,1.0,2,5,2,0.6368627450980392,55.0,8.597
20724,0.83,4,0,3,0.6143682906688688,57.0,7.715
20726,0.31,4,5,3,0.6178489702517164,55.0,6.522
20727,0.39,2,3,7,0.6351931330472103,56.0,7.148
20729,0.36,4,6,3,0.6095444685466378,56.0,6.998
20730,1.22,4,2,3,0.6044508255563532,57.0,8.923
20733,0.75,4,3,3,0.6161702127659575,55.0,8.03
20736,0.31,4,4,3,0.6187214611872146,55.0,6.438
20737,0.71,4,6,1,0.6203301476976542,54.0,7.984
20738,0.53,4,1,4,0.6180422264875239,55.0,7.347
20740,0.43,4,4,2,0.6155440414507773,57.0,6.924
20743,0.46,3,4,4,0.6046046046046047,58.0,7.267
20744,0.34,4,5,1,0.6243032329988852,57.0,6.417
20747,0.35,1,3,2,0.6375838926174496,54.0,6.258
20748,0.73,4,6,4,0.6106346483704974,57.0,8.163
20749,0.85,4,5,1,0.628003314001657,57.0,8.067
20751,1.16,4,6,5,0.6186943620178041,55.0,9.418
20753,0.34,4,3,4,0.6198439241917503,55.0,6.524
20755,0.52,2,3,1,0.6296296296296297,55.0,6.956
20757,0.38,4,2,6,0.6069546891464699,56.0,6.974
20759,0.41,4,4,4,0.6189473684210526,57.0,6.981
20760,0.42,4,3,5,0.6233230134158926,53.0,6.868
20761,0.56,4,5,2,0.6231060606060607,56.0,7.365
20762,0.36,2,1,4,0.6328555678059536,56.0,6.592
20764,1.08,4,4,2,0.6274809160305344,57.0,8.619
20766,0.32,4,3,5,0.6133032694475761,56.0,6.842
20767,1.55,2,2,2,0.6155913978494624,54.0,9.192
20769,1.5,2,6,1,0.6311418685121107,56.0,9.188
20770,0.32,2,4,4,0.6124293785310734,55.0,6.545
20771,0.42,4,2,1,0.6142709410548087,56.0,6.438
20772,0.41,4,6,4,0.6178010471204188,57.0,7.115
20773,0.52,4,1,2,0.6196911196911197,54.0,6.927
20774,0.63,1,2,4,0.629193109700816,54.0,7.477
20775,0.31,4,2,4,0.6160919540229886,56.0,6.299
20776,0.52,4,5,3,0.6218323586744638,56.0,7.504
20781,0.24,2,5,5,0.6396965865992414,56.0,6.184
20782,0.53,4,6,5,0.6217516843118382,56.0,7.849
20784,0.43,4,3,2,0.6134969325153373,55.0,6.821
20785,0.51,3,5,2,0.6246305418719212,57.0,7.343
20786,0.41,4,5,4,0.6139438085327784,57.0,7.05
20788,1.23,2,3,2,0.6313465783664459,56.0,8.805
20791,0.32,4,5,5,0.6155580608793686,55.0,6.672
20793,0.23,2,2,6,0.6144121365360303,56.0,6.073
20794,1.3,4,3,4,0.62,55.0,9.214
20796,0.43,4,3,1,0.6109979633401221,55.0,6.685
20797,0.41,2,3,6,0.6312433581296494,57.0,6.851
20798,0.9,3,2,4,0.6175040518638574,56.0,8.31
20803,0.59,4,4,3,0.6025641025641024,57.0,7.557
20806,1.04,1,3,4,0.6379984362783425,57.0,8.758
20808,0.42,2,3,5,0.6123711340206186,56.0,6.861
20809,0.31,4,3,6,0.6247139588100686,54.0,6.671
20810,0.71,2,6,4,0.6336283185840708,55.0,7.952
20816,1.01,4,4,2,0.5996932515337424,56.0,8.571
20817,0.57,4,2,4,0.6093457943925233,56.0,7.496
20818,0.58,2,3,2,0.6182495344506518,56.0,7.229
20820,1.52,4,4,1,0.6190476190476191,57.0,9.205
20821,0.67,3,6,1,0.6293333333333333,56.0,7.506
20822,0.72,2,1,4,0.641476274165202,56.0,7.625
20824,0.31,4,3,4,0.6139747995418099,56.0,6.687
20825,0.34,1,5,2,0.6337078651685393,55.0,6.321
20826,0.36,4,5,4,0.6177437020810516,56.0,6.706
20827,0.39,1,3,5,0.6343042071197411,57.0,6.796
20830,0.32,3,3,4,0.6206115515288788,56.0,6.719
20831,1.12,4,4,1,0.6187265917602995,55.0,8.328
20832,0.73,4,5,3,0.6239168110918545,57.0,8.071
20835,0.3,4,2,7,0.613240418118467,58.0,6.639
20837,2.0,2,2,2,0.6218068535825545,57.0,9.664
20843,1.04,4,2,1,0.6031987814166032,57.0,8.372
20844,0.71,3,4,4,0.6050566695727987,58.0,7.951
20851,0.74,4,5,3,0.5952782462057336,57.0,8.067
20852,0.55,4,5,3,0.6182846371347785,57.0,7.419
20854,0.71,2,4,2,0.6317657497781721,56.0,7.695
20855,1.06,4,1,3,0.6136363636363636,55.0,8.54
20856,1.2,3,3,5,0.6244411326378541,56.0,9.09
20859,1.28,2,4,1,0.625449317038102,55.0,8.561
20860,0.55,4,4,6,0.6216730038022814,57.0,7.851
20862,0.32,4,4,3,0.6244343891402715,55.0,6.719
20863,0.3,4,6,2,0.6166281755196305,56.0,6.314
20865,2.11,2,1,1,0.6384803921568627,54.0,9.468
20866,1.5,4,1,2,0.6233062330623306,56.0,9.033
20867,0.47,4,6,6,0.6192384769539078,54.0,7.774
20868,0.3,4,5,5,0.6066134549600913,57.0,6.433
20869,0.74,1,5,3,0.6354978354978355,56.0,8.059
20870,0.7,4,0,2,0.6031195840554593,57.0,7.648
20871,1.39,4,1,1,0.6159217877094972,55.0,8.786
20874,0.78,4,3,3,0.6219201359388276,57.0,8.062
20875,2.0,1,6,1,0.60284126003706,56.0,9.707
20878,0.3,1,1,4,0.6341463414634146,54.0,6.159
20879,0.29,4,3,5,0.606896551724138,54.0,6.409
20880,1.04,4,1,1,0.624420401854714,57.0,8.282
20883,1.7,4,3,3,0.6129666011787819,57.0,9.677
20885,1.0,2,0,1,0.6275430359937402,54.0,8.292
20888,0.32,4,6,2,0.5961754780652417,57.0,6.378
20889,0.3,3,1,5,0.6173410404624277,58.0,6.515
20890,0.34,4,4,4,0.621773288439955,56.0,6.863
20891,0.6,2,3,6,0.6108555657773688,56.0,7.835
20892,0.91,4,1,3,0.6193548387096774,56.0,8.343
20893,1.03,4,4,5,0.6158583525789069,56.0,9.071
20894,0.7,4,3,4,0.607638888888889,57.0,8.127
20895,0.9,4,2,1,0.610223642172524,56.0,8.298
20896,0.4,4,3,3,0.61198738170347,57.0,6.942
20897,1.01,3,5,3,0.6043276661514683,57.0,8.809
20898,0.74,4,2,3,0.6252158894645942,54.0,7.823
20900,0.3,2,5,1,0.6347724620770129,55.0,6.292
20901,1.15,2,5,3,0.6286571642910729,56.0,8.843
