,carat,cut,color,clarity,depth,table,price
20922,1.01,2,2,3,0.6317460317460317,58.0,8.568
20923,1.22,3,1,3,0.6159473299195318,59.0,8.426
20925,0.28,1,2,6,0.5597269624573379,64.0,6.174
20928,1.2,3,3,5,0.5966930265995687,60.0,9.156
20934,1.48,2,2,1,0.6231783483691881,58.0,8.888
20936,1.2,4,2,2,0.6201322556943424,58.0,8.772
20937,0.92,2,5,4,0.6094627105052125,61.0,8.604
20941,1.0,2,6,2,0.631993695823483,59.0,8.579
20942,1.56,0,1,2,0.6459627329192547,62.0,8.981
20943,0.74,1,0,3,0.6065292096219931,62.6,7.556
20944,1.5,3,6,1,0.5990597716588314,60.0,9.219
20945,0.55,2,4,2,0.6291706387035271,58.0,7.139
20947,0.91,3,2,1,0.6271324126726239,58.0,8.121
20954,1.2,3,4,2,0.6013071895424836,59.0,8.893
20957,0.75,0,5,3,0.5595432300163132,67.0,7.986
20958,0.7,2,6,2,0.6029539530842746,60.0,7.885
20960,0.7,2,3,0,0.6151142355008787,63.0,6.954
20962,1.05,0,0,1,0.6593059936908517,59.0,7.933
20967,0.9,1,2,3,0.6185064935064934,58.0,8.291
20969,2.28,3,2,1,0.6188769414575865,61.0,9.738
20974,1.51,2,1,6,0.6200274348422496,58.0,9.351
20979,0.58,4,4,3,0.6185567010309279,60.0,7.502
20980,1.0,1,3,2,0.6391096979332272,58.0,8.347
20988,0.42,3,3,3,0.6064382139148494,59.0,6.742
20989,0.9,3,5,1,0.6157556270096464,59.0,8.257
20990,1.0,1,3,3,0.6341853035143771,61.0,8.631
20992,0.9,1,2,3,0.6360655737704918,58.0,8.264
20996,0.41,3,3,1,0.6136125654450262,58.0,6.415
21001,1.51,3,5,2,0.6056527590847914,59.0,9.452
21002,0.33,3,6,2,0.6042841037204059,60.0,6.659
21007,1.11,3,0,3,0.6261398176291794,59.0,8.358
21008,1.17,2,1,2,0.6262172284644194,58.0,8.482
21009,0.3,3,2,3,0.6252927400468384,58.0,6.41
21011,1.01,1,4,3,0.6388670338316286,58.0,8.753
21012,2.06,3,3,1,0.6267735965453424,58.0,9.778
21013,1.13,3,5,4,0.6114839671886652,59.0,9.03
21014,0.4,1,2,4,0.6340425531914894,58.0,6.693
21018,0.3,2,3,6,0.6059907834101382,61.0,6.671
21020,2.01,0,1,0,0.5583876704208655,64.0,8.648
21023,0.47,1,4,4,0.6408952187182095,60.0,7.21
21028,1.54,2,3,2,0.6125760649087222,59.0,9.214
21029,0.94,3,5,1,0.6243050039714059,58.0,8.318
21032,0.53,2,3,6,0.5887939221272555,60.0,7.667
21035,0.5,3,4,3,0.6181102362204725,58.0,7.411
21036,0.72,3,4,2,0.6013745704467354,59.0,7.821
21038,0.37,3,6,3,0.6053475935828876,59.0,6.677
21043,0.3,2,4,3,0.6321974148061105,59.0,6.465
21044,0.31,4,5,6,0.5972850678733032,60.0,6.749
21046,1.0,2,5,1,0.6118935837245696,58.0,8.472
21047,0.75,2,4,2,0.631118881118881,58.0,7.761
21048,1.59,3,4,1,0.6211512717536813,58.0,8.871
21049,0.77,3,5,2,0.6294067067927773,59.0,7.954
21050,0.44,2,4,6,0.6209016393442622,60.0,7.079
21052,1.51,3,2,2,0.6033444816053511,62.0,9.186
21058,0.71,2,1,3,0.6109660574412533,60.0,7.777
21060,1.16,0,3,1,0.6005873715124815,60.0,8.368
21065,0.9,1,4,2,0.6274509803921569,58.0,8.237
21068,0.9,2,2,1,0.6283400809716598,57.0,8.058
21069,0.53,3,4,2,0.6091954022988505,59.0,7.264
21077,1.76,2,2,2,0.6308900523560209,59.0,9.416
21078,0.7,2,1,5,0.6008658008658009,63.0,7.789
21079,0.35,3,6,2,0.6085997794928335,58.0,6.468
21084,1.0,2,6,1,0.5833968012185835,61.0,8.421
21086,1.12,3,3,6,0.5887509130752374,60.0,9.014
21089,0.4,3,6,3,0.6046025104602512,59.0,6.89
21091,0.49,3,3,2,0.6235059760956175,58.0,6.977
21094,0.3,2,2,3,0.6273584905660378,59.0,6.159
21096,0.42,1,1,6,0.59244126659857,61.0,6.765
21102,2.71,3,5,1,0.6035242290748899,59.0,9.75
21113,0.93,2,5,3,0.6139088729016786,58.0,8.633
21114,0.7,0,4,0,0.6654578422484133,62.0,6.9
21116,0.51,3,5,1,0.6182531894013737,58.0,7.071
21118,0.6,4,6,1,0.6128440366972476,59.0,7.199
21119,1.01,3,4,2,0.6288416075650118,59.0,8.573
21121,1.04,3,6,1,0.5823927765237021,59.0,8.373
21122,0.38,3,2,3,0.6053475935828876,59.0,6.8
21123,0.91,2,3,1,0.6397361912613355,61.0,8.128
21127,1.59,3,1,3,0.5994729907773386,60.0,9.138
21128,1.2,3,4,2,0.6238938053097346,58.0,8.74
21129,0.31,3,1,3,0.6075085324232082,60.0,6.324
21134,1.0,3,2,2,0.6226415094339623,60.0,8.474
21135,0.73,3,5,4,0.6086206896551724,61.0,8.105
21138,1.0,2,6,1,0.6283464566929134,58.0,8.467
21142,0.5,3,5,3,0.6046966731898239,60.0,7.366
21144,1.02,2,3,4,0.6191950464396284,58.0,8.809
21146,1.07,4,1,3,0.6063348416289592,59.0,8.55
21148,0.28,1,3,3,0.6183115338882283,61.0,5.976
21149,0.9,2,3,2,0.6319218241042345,62.0,8.164
21150,1.5,0,5,1,0.663359319631467,60.0,9.218
21151,0.81,2,3,1,0.6344359626802376,58.0,7.842
21152,1.01,1,1,4,0.6418383518225039,60.0,8.156
21154,0.71,3,2,3,0.6131260794473229,58.0,7.682
21155,0.7,0,0,3,0.6741363211951447,58.0,7.548
21157,2.01,2,3,1,0.6326276463262763,58.0,9.653
21160,0.39,2,6,6,0.6298701298701299,60.0,6.996
21166,0.32,3,6,2,0.6079096045197739,58.0,6.628
21168,0.51,2,3,1,0.6316831683168316,57.0,7.003
21173,1.01,2,6,4,0.6313291139240507,58.0,8.933
21175,1.25,3,3,3,0.626188734455011,58.0,9.085
21176,1.01,2,4,3,0.6053639846743295,59.0,8.846
21179,0.5,3,5,4,0.6042884990253412,60.0,7.496
21180,0.37,2,3,4,0.5916398713826366,61.0,6.615
21181,1.71,3,2,5,0.6139896373056996,59.0,9.607
21182,0.73,3,6,2,0.6246719160104987,59.0,7.855
21183,1.2,2,2,2,0.6156111929307806,61.0,8.756
21184,2.01,2,1,2,0.6180685358255451,62.0,9.524
21191,2.26,3,2,1,0.6191616766467066,58.0,9.326
21202,1.01,3,4,2,0.6217697729052467,59.0,8.566
21205,1.5,3,3,3,0.5837765957446809,58.0,9.323
21206,1.2,1,6,1,0.6215613382899629,65.0,8.755
21208,0.9,2,4,2,0.6126126126126126,58.0,8.237
21209,0.29,3,5,6,0.6094117647058823,61.0,6.693
21212,1.21,2,1,4,0.5940879596250901,60.0,8.677
21214,0.7,2,6,2,0.6226912928759893,59.0,7.947
21217,1.5,3,1,2,0.6181318681318682,58.0,9.057
21219,1.09,3,5,5,0.5986597170513774,59.0,9.221
21220,0.31,2,0,3,0.6273148148148148,58.0,5.94
21221,1.0,2,0,2,0.6193853427895981,62.0,8.15
21222,0.46,2,3,6,0.6169354838709676,60.0,7.253
21224,0.54,1,5,3,0.6024551463644948,61.0,7.479
21227,0.56,3,3,2,0.623574144486692,58.0,7.173
21231,1.01,3,6,1,0.6264682850430697,60.0,8.375
21233,1.02,2,4,2,0.6300940438871472,58.0,8.433
21234,0.36,3,5,4,0.6150490730643402,59.0,6.838
21236,0.71,2,5,6,0.5793918918918919,61.0,8.271
21238,2.08,3,1,3,0.5888689407540395,61.0,9.823
21239,0.5,2,5,2,0.6297029702970296,61.0,7.154
21241,1.08,2,5,1,0.5945144551519643,59.0,8.485
21243,1.05,3,3,1,0.6177606177606177,60.0,8.342
21244,0.42,3,1,1,0.6153846153846153,59.0,6.314
21246,1.65,3,4,1,0.6045602605863192,61.0,9.179
21247,0.3,3,1,4,0.5910652920962199,59.0,6.41
21248,0.62,2,2,7,0.6034327009936765,59.0,7.769
21249,0.39,3,3,6,0.5991561181434598,59.0,7.065
21250,0.91,3,5,5,0.6109324758842443,61.0,8.855
21252,0.4,2,6,2,0.6245989304812833,61.0,6.579
21255,0.31,1,2,4,0.5752508361204014,60.0,6.075
21257,0.34,2,3,5,0.614015572858732,59.0,6.653
21259,1.01,1,5,2,0.6260733801717409,61.0,8.464
21266,0.71,3,4,3,0.6190061028770707,59.0,7.896
21270,0.4,2,6,2,0.6304579339723109,59.0,6.537
21274,0.31,3,6,2,0.5845464725643897,59.0,6.286
21277,1.14,2,3,3,0.631578947368421,58.0,8.825
21283,0.41,2,5,4,0.6280295047418336,60.0,6.726
21284,0.31,3,3,1,0.6180555555555555,59.0,6.26
21285,1.01,1,5,2,0.6330708661417322,57.0,8.454
21287,1.51,2,1,2,0.6273972602739726,61.0,9.064
21290,0.56,3,5,1,0.6264367816091954,59.0,7.095
21292,1.59,3,5,2,0.5882352941176471,59.0,9.18
21293,0.64,3,5,3,0.6160877513711152,62.0,7.563
21294,0.57,3,3,3,0.5974025974025974,59.0,7.383
21296,0.74,3,3,4,0.6172413793103448,58.0,7.943
21300,0.33,2,4,2,0.6281179138321995,58.0,6.31
21304,0.77,1,2,5,0.5794701986754967,61.0,8.015
21308,0.23,2,5,6,0.617314930991217,59.0,6.17
21309,0.38,2,4,2,0.6155484558040468,58.0,6.51
21312,1.07,3,3,4,0.6204268292682927,58.0,8.814
21313,0.39,1,3,3,0.6378378378378379,59.0,6.668
21315,1.0,3,5,2,0.5910493827160493,58.0,8.477
21316,1.51,2,2,1,0.6016260162601627,59.0,9.041
21317,0.4,0,3,2,0.5991649269311066,67.0,6.867
21318,0.36,3,3,7,0.6098360655737706,59.0,6.979
21319,0.73,3,4,2,0.6212914485165794,58.0,7.835
21321,1.07,2,6,2,0.6178489702517163,61.0,8.66
21325,0.82,3,1,3,0.6216666666666667,59.0,7.898
21326,1.22,3,2,1,0.6160648489314664,59.0,8.555
21331,0.78,2,5,4,0.6146010186757215,60.0,8.268
21332,0.31,3,4,2,0.6061997703788748,60.0,6.497
21333,0.95,2,5,1,0.5874999999999999,63.0,8.186
21334,0.35,3,6,2,0.6145374449339207,58.0,6.649
21335,2.39,2,0,3,0.6223529411764706,60.0,9.729
21340,1.58,3,6,2,0.6265223274695534,60.0,9.546
21341,1.5,3,2,5,0.6286890871654084,59.0,9.381
21343,0.71,2,2,1,0.6318584070796459,58.0,7.723
21345,0.37,3,4,2,0.6157158234660925,59.0,6.423
21349,1.0,0,1,3,0.6570281124497992,58.0,8.091
21351,1.01,0,1,3,0.6902800658978584,58.0,8.188
21352,0.37,3,1,4,0.6135371179039302,59.0,6.619
21354,2.4,1,1,2,0.5690045248868779,62.0,9.828
21357,0.79,2,6,4,0.587943848059455,60.0,8.242
21360,1.53,4,1,1,0.6140350877192982,58.0,8.99
21363,0.24,2,4,3,0.6144278606965176,58.0,6.038
21364,0.31,1,3,4,0.6308411214953272,59.0,6.438
21369,0.3,3,2,4,0.6244131455399061,60.0,6.446
21376,1.07,0,3,1,0.6682539682539683,57.0,8.173
21377,0.4,2,5,2,0.6324786324786326,58.0,6.782
21378,1.0,2,4,1,0.6276346604215456,57.0,8.314
21379,0.41,3,3,6,0.597107438016529,60.0,6.979
21385,0.35,2,5,6,0.6300448430493273,59.0,6.727
21386,1.31,3,3,3,0.6130867709815079,58.0,9.114
21387,0.91,1,0,0,0.6305418719211823,57.0,7.573
21391,1.57,3,3,1,0.6111484217595702,61.0,9.056
21393,0.31,2,6,2,0.6040723981900452,60.0,6.229
21394,1.24,3,4,3,0.6236243580337492,60.0,9.16
21395,0.56,2,6,2,0.6247619047619047,58.0,7.364
21402,1.06,3,3,1,0.6191570881226053,60.0,8.427
21405,0.47,2,5,4,0.618,58.0,7.356
21407,1.05,4,3,3,0.5938206480783723,59.0,8.841
21408,1.01,3,0,3,0.6096,61.0,8.222
21409,0.77,2,3,3,0.6283261802575109,59.0,8.047
21410,0.2,3,5,1,0.6021220159151194,62.0,5.844
21414,0.55,2,5,2,0.6295585412667946,59.0,7.249
21416,1.01,3,5,3,0.6217697729052467,58.0,8.849
21417,0.92,0,4,2,0.6600166251039069,57.0,8.109
21419,0.41,2,5,4,0.6218487394957983,58.0,6.861
21420,1.14,2,4,3,0.583454281567489,60.0,8.895
21423,2.22,1,1,1,0.6323440339188371,57.0,9.705
21425,2.08,2,0,3,0.6055488540410133,61.0,9.527
21426,0.7,1,4,0,0.6384129846708747,60.0,7.034
21427,1.13,3,3,4,0.6004415011037528,60.0,8.91
21428,0.9,1,4,2,0.628992628992629,57.0,8.237
21429,1.0,2,5,2,0.6348448687350835,61.0,8.551
21431,1.01,3,3,1,0.6252945797329144,60.0,8.373
21441,0.27,2,5,5,0.6201923076923077,59.0,6.43
21444,1.05,3,3,1,0.6012084592145015,60.0,8.25
21447,1.01,0,6,3,0.6528332003192338,58.0,8.759
21448,0.8,2,4,3,0.6213921901528013,60.0,8.152
21451,2.01,3,1,2,0.6024539877300614,59.0,9.768
21455,1.0,2,1,3,0.6321568627450981,58.0,8.091
21456,1.05,3,5,2,0.6122137404580151,58.0,8.6
21457,0.3,3,1,6,0.6283704572098475,59.0,6.564
21458,1.32,3,2,4,0.6127659574468086,58.0,8.692
21460,0.51,3,2,3,0.5853193517635843,61.0,7.215
21463,1.01,1,3,2,0.6218354430379747,65.0,8.261
21464,0.9,2,3,1,0.6143896523848018,58.0,8.157
21466,1.21,3,1,2,0.6178623718887262,59.0,8.571
21467,0.7,3,0,2,0.6163301141352062,58.0,7.418
21469,0.7,2,5,4,0.6341895482728078,60.0,8.029
21480,1.03,3,2,2,0.6238390092879257,58.0,8.36
21481,1.0,1,1,2,0.6380952380952379,58.0,8.256
21482,1.01,1,4,2,0.6242138364779876,59.0,8.438
21483,0.3,3,2,5,0.6078886310904872,60.0,6.654
21485,0.31,3,1,3,0.6234067207415991,60.0,6.324
21487,0.23,2,5,5,0.6153846153846154,59.0,6.273
21489,1.21,3,3,4,0.6274797942689199,58.0,9.061
21493,2.0,3,2,2,0.5981308411214954,60.0,9.546
21497,0.4,2,6,5,0.59436913451512,61.0,6.884
21498,0.3,3,6,2,0.6216530849825378,58.0,6.564
21504,0.34,3,5,1,0.6148723640399556,58.0,6.168
21506,1.15,2,1,2,0.6253731343283583,60.0,8.487
21510,1.14,3,4,1,0.6075388026607539,58.0,8.519
21512,0.33,2,1,6,0.625,61.0,6.41
21515,0.24,2,5,3,0.6209476309226933,58.0,6.038
21516,1.22,3,3,3,0.6181818181818182,58.0,9.031
21518,0.51,3,6,2,0.6227897838899804,61.0,7.361
21526,1.76,2,2,3,0.6220779220779221,60.0,9.511
21532,0.91,2,5,2,0.6314076484947112,58.0,8.397
21536,0.5,2,5,1,0.631163708086785,58.0,7.074
21539,0.42,2,5,3,0.6192468619246863,59.0,6.865
21542,0.57,3,3,3,0.5974025974025974,59.0,7.455
21543,0.32,2,1,4,0.597752808988764,60.0,6.225
21544,2.0,2,1,2,0.5979128299570289,59.0,9.619
21547,1.01,1,2,0,0.6419951729686243,61.0,7.954
21550,1.0,1,4,4,0.5775075987841944,59.0,8.788
21551,0.4,3,3,1,0.6193001060445387,61.0,6.64
21553,1.51,3,1,2,0.617283950617284,60.0,9.124
21557,0.72,3,3,1,0.6255506607929514,60.0,7.657
21564,1.0,2,6,3,0.6307448494453248,59.0,8.77
21569,1.04,3,2,1,0.6237393328161365,58.0,8.192
21570,1.52,2,2,1,0.6281786941580756,58.0,9.037
21572,0.31,1,2,3,0.6319444444444444,58.0,6.192
21577,1.29,4,4,1,0.6069651741293531,58.0,8.819
21578,0.58,1,5,6,0.6188679245283019,63.0,7.716
21581,0.54,3,3,3,0.6198267564966313,58.0,7.401
21582,1.01,3,2,1,0.6013771996939556,58.0,8.194
21585,1.51,2,5,1,0.6064690026954178,58.0,9.096
21587,1.16,2,1,2,0.6286571642910729,58.0,8.431
21596,1.71,3,2,3,0.5878594249201278,60.0,9.442
21597,1.5,3,4,4,0.6228610540725531,58.0,9.635
21600,1.01,3,3,2,0.5961977186311787,58.0,8.524
21602,2.01,3,4,1,0.6132017273288093,58.0,9.552
21606,0.31,3,5,2,0.627450980392157,58.0,6.405
21608,0.31,3,5,4,0.6,59.0,6.599
21610,1.5,2,0,3,0.6235375086028906,60.0,8.91
21611,1.0,1,0,1,0.626984126984127,58.0,8.081
21613,2.35,3,1,1,0.6108202443280977,58.0,9.758
21615,1.2,2,3,1,0.6259314456035768,60.0,8.54
21617,0.59,3,3,2,0.6046082949308754,59.0,7.27
21627,1.21,2,2,2,0.6020260492040521,58.0,8.737
21628,0.32,1,4,3,0.6320645905420993,58.0,6.469
21629,0.43,2,5,3,0.621900826446281,58.0,6.767
21630,2.38,2,0,3,0.6255144032921812,59.0,9.688
21631,1.06,2,4,3,0.6152671755725191,58.0,8.95
21632,0.74,3,4,2,0.6139294926913156,59.0,7.89
21634,0.51,3,3,2,0.623529411764706,58.0,7.107
21636,2.05,3,1,1,0.6193707587908698,58.0,9.195
21639,1.73,3,4,1,0.6151849448410124,60.0,9.158
21640,1.0,0,2,1,0.6655817737998373,62.0,8.086
21642,1.16,2,2,1,0.6317365269461078,57.0,8.402
21643,1.06,2,6,2,0.5932584269662922,60.0,8.71
21647,1.1,2,2,3,0.613313388182498,58.0,8.685
21649,2.18,2,0,1,0.6262135922330098,58.0,9.461
21651,1.13,3,4,1,0.582723279648609,61.0,8.3
21653,0.32,3,3,3,0.6047565118912797,58.0,6.579
21654,2.16,3,1,3,0.5868544600938967,60.0,9.824
21656,0.42,3,3,4,0.604989604989605,59.0,6.892
21658,1.71,1,2,3,0.6366644606221046,58.0,9.478
21665,0.4,4,4,0,0.6330472103004292,60.0,6.446
21667,1.01,3,3,1,0.6017014694508894,58.0,8.062
21669,1.26,0,1,1,0.6482861400894186,57.0,8.423
21673,0.42,2,3,5,0.6041666666666665,59.0,6.938
21674,0.35,3,4,2,0.6017505470459519,58.0,6.368
21676,1.0,4,0,2,0.6269592476489029,58.0,8.24
21684,0.7,2,4,3,0.6046511627906976,58.0,7.799
21685,0.72,4,1,5,0.611785095320624,59.0,7.805
21686,1.29,2,0,1,0.6351744186046512,57.0,8.265
21688,0.32,3,0,3,0.6185567010309279,58.0,5.974
21689,0.35,3,2,6,0.599128540305011,59.0,6.931
21690,1.63,3,1,4,0.608809993425378,58.0,9.094
21691,0.71,2,1,2,0.6185022026431717,58.0,7.549
21692,0.55,2,3,2,0.6013195098963242,61.0,7.182
21696,0.76,3,4,7,0.6064735945485521,60.0,8.331
21700,1.28,3,1,2,0.5998578535891969,60.0,8.726
21701,1.01,0,1,1,0.6808163265306122,59.0,8.024
21705,0.34,3,6,3,0.6212290502793296,58.0,6.691
21706,1.27,3,2,3,0.6077032810271041,61.0,8.923
21708,0.9,3,3,2,0.6102522375915379,60.0,8.263
21710,1.09,2,3,5,0.5982008995502249,61.0,8.934
21711,0.36,1,4,6,0.6243032329988852,63.0,6.755
21715,0.33,3,3,3,0.6112359550561799,59.0,6.611
21716,1.04,3,5,1,0.5922038980509745,58.0,8.426
21720,0.31,2,5,2,0.6302325581395349,58.0,6.229
21722,0.4,1,5,6,0.5939771547248183,61.0,6.992
21724,2.02,2,2,2,0.5956678700361012,59.0,9.811
21725,0.2,3,5,3,0.5978835978835978,62.0,5.905
21726,0.9,2,4,2,0.625,60.0,8.281
21728,1.2,2,6,1,0.6347760060744115,59.0,8.468
21732,0.72,2,6,1,0.6228070175438596,59.0,7.868
21733,0.3,3,5,6,0.613240418118467,59.0,6.797
21735,0.7,3,3,3,0.6217430368373765,61.0,7.885
21738,0.6,2,0,1,0.6287313432835822,60.0,6.93
21739,0.33,3,5,5,0.6127946127946128,59.0,6.856
21740,0.57,3,5,3,0.6103286384976526,58.0,7.575
21744,2.03,1,0,5,0.6321112515802781,60.0,9.674
21749,1.26,3,3,3,0.6009992862241257,61.0,9.001
21750,1.19,3,1,3,0.5930735930735932,59.0,8.432
21751,0.41,3,5,2,0.6239495798319329,58.0,6.876
21755,1.01,3,4,3,0.6040061633281972,59.0,8.744
21756,0.56,3,5,2,0.6149479659413434,60.0,7.47
21759,0.41,2,5,2,0.614900314795383,61.0,6.558
21760,0.5,3,3,5,0.6158357771260997,60.0,7.568
21764,0.5,3,6,2,0.6214355948869223,58.0,7.411
21765,0.91,3,2,3,0.5964912280701755,60.0,8.257
21769,1.05,2,4,5,0.6134969325153374,59.0,9.052
21773,1.02,1,2,2,0.6338028169014084,57.0,8.476
21777,0.26,3,2,4,0.6225490196078431,59.0,6.196
21778,1.23,4,0,1,0.6327433628318584,58.0,8.534
21780,1.44,3,1,4,0.6258790436005627,59.0,9.039
21785,1.26,4,2,2,0.6166064981949457,58.0,8.776
21787,1.27,2,1,2,0.6066282420749279,61.0,8.789
21789,2.01,3,5,1,0.6116625310173697,58.0,9.612
21796,2.01,3,1,3,0.6209476309226933,59.0,9.65
21797,1.51,2,6,1,0.6165413533834586,59.0,9.264
21798,2.01,0,4,0,0.5870224378411157,66.0,8.895
21799,1.15,3,1,1,0.6123054114158636,57.3,8.541
21800,1.0,4,2,1,0.6144200626959248,60.0,8.458
21802,1.35,2,1,3,0.6166902404526167,59.0,8.837
21803,1.2,3,2,5,0.5997067448680351,60.0,8.551
21805,2.02,3,0,3,0.6109045848822799,58.0,9.46
21806,0.74,2,0,1,0.5906040268456376,58.0,7.562
21808,0.31,3,5,3,0.6057142857142856,59.0,6.522
21811,0.7,2,6,6,0.6147110332749561,63.0,8.274
21812,0.23,1,5,5,0.6224489795918368,60.0,6.225
21815,0.7,1,5,4,0.5938037865748709,61.0,8.027
21816,0.23,2,4,4,0.6322580645161291,58.0,6.18
21819,1.5,3,2,3,0.612216884008236,61.0,9.257
21820,1.14,2,3,4,0.6340361445783131,58.0,8.878
21821,1.51,2,3,4,0.594885598923284,59.0,9.549
21822,0.51,3,3,1,0.6082771896053898,59.0,6.958
21827,0.41,3,6,2,0.6210526315789474,59.0,6.673
21829,0.4,1,2,1,0.6382070437566703,57.0,6.33
21830,1.71,3,3,2,0.6061776061776062,58.0,9.523
21832,0.91,1,1,1,0.6017557861133279,59.0,8.018
21835,1.0,2,6,3,0.5958747135217723,60.0,8.817
21836,0.7,3,4,1,0.5958188153310104,60.0,7.668
21837,0.59,3,2,3,0.6016559337626495,60.0,7.371
21838,0.33,3,1,2,0.6281179138321995,58.0,6.349
21839,0.41,3,2,4,0.6275346851654214,59.0,6.94
21840,1.51,1,6,1,0.6213058419243985,60.0,9.113
21844,1.02,3,3,3,0.625585023400936,59.0,8.696
21846,1.0,3,4,3,0.6237234878240377,60.0,8.757
21848,1.16,3,4,1,0.6206384558277654,59.0,8.549
21850,0.51,3,4,2,0.626865671641791,62.0,8.12
21851,0.46,1,5,2,0.627170582226762,58.0,6.874
21852,0.31,3,4,3,0.5970488081725313,60.0,6.438
21853,0.3,3,5,2,0.5981524249422633,60.0,6.515
21854,1.51,0,5,3,0.6502115655853316,58.0,9.459
21855,0.51,3,4,1,0.5809523809523809,59.0,6.958
21856,1.0,1,3,3,0.6372934697088906,59.0,8.639
21857,0.74,4,4,6,0.607876712328767,60.0,8.325
21859,0.75,3,4,1,0.5976430976430976,60.0,7.54
21864,2.03,2,1,3,0.5990338164251207,59.0,9.706
21866,1.03,2,4,1,0.6197836166924265,58.0,8.393
21867,0.28,2,4,6,0.6007067137809187,59.0,6.465
21868,0.32,3,2,3,0.6245694603903559,59.0,6.225
21869,2.01,3,1,2,0.6051660516605166,58.0,9.459
21873,2.0,3,4,1,0.6063630692451654,62.0,9.323
21875,0.35,3,4,3,0.6177777777777778,58.0,6.809
21878,1.35,3,5,1,0.6153846153846154,58.0,8.658
21879,2.01,2,6,1,0.5831820931639443,63.0,9.445
21881,0.31,3,2,4,0.6289017341040464,58.0,6.548
21883,0.35,3,6,1,0.623059866962306,58.0,6.506
21886,1.27,3,5,2,0.6085714285714285,59.0,8.985
21887,1.4,3,4,3,0.6153846153846154,60.0,9.271
21888,0.78,2,1,1,0.6064189189189189,60.0,7.664
21889,0.74,4,4,1,0.6020583190394511,58.0,7.738
21893,1.01,1,3,2,0.6365079365079364,60.0,8.521
21894,1.13,2,2,1,0.6249056603773584,62.0,8.42
21895,0.36,3,3,3,0.6247240618101546,58.0,6.378
21899,0.72,2,5,1,0.6141868512110727,58.0,7.897
21904,1.97,3,4,1,0.6113861386138614,58.0,9.585
21906,1.63,1,1,2,0.6370967741935484,58.0,9.165
21908,1.72,3,2,2,0.6294349540078844,58.0,9.479
21910,0.7,2,4,3,0.6156583629893239,60.0,7.915
21911,0.58,2,6,3,0.6098239110287303,58.0,7.467
21912,0.9,2,3,2,0.6354679802955665,59.0,8.202
21914,0.91,0,2,1,0.6572379367720467,60.0,7.924
21917,0.82,3,0,2,0.6118038237738985,58.0,7.733
21919,0.3,3,2,1,0.6016073478760046,62.0,6.016
21920,1.2,1,1,2,0.6344725111441306,60.7,8.572
21923,1.31,2,2,1,0.6170365068002863,59.0,8.742
21925,1.01,2,0,2,0.6275430359937402,57.0,8.294
21926,0.78,2,1,1,0.6055508830950378,58.0,7.728
21929,1.51,3,3,4,0.6215846994535519,58.0,9.585
21933,1.06,3,2,2,0.6100151745068285,58.0,8.532
21938,0.48,2,5,4,0.5910852713178294,62.0,7.388
21943,0.7,3,1,3,0.607550482879719,59.0,7.727
21945,0.53,3,4,3,0.6061185468451242,58.0,7.736
21946,2.02,2,4,2,0.6275,59.0,9.772
21947,0.29,3,3,4,0.6210153482880756,59.0,6.304
21949,0.7,0,3,1,0.6152466367713005,66.0,7.6
21950,2.06,3,3,1,0.6178461538461538,58.0,9.707
21951,0.82,3,2,3,0.6258389261744967,59.0,7.986
21952,2.17,0,3,0,0.5504587155963303,62.0,8.827
21953,0.31,2,3,4,0.5817361894024802,61.0,6.368
21954,1.13,3,2,2,0.6014814814814814,60.0,8.527
21955,1.09,2,6,1,0.6336633663366338,59.0,8.227
21959,0.91,3,5,1,0.6160130718954249,60.0,8.228
21961,1.0,3,6,2,0.620797498045348,58.0,8.61
21962,0.26,3,5,5,0.6084848484848484,61.0,6.585
21964,2.27,3,2,1,0.6076696165191741,59.0,9.667
21965,0.4,1,5,1,0.6417910447761195,57.0,6.425
21967,1.16,2,3,5,0.6234153616703951,59.0,9.031
21969,1.02,3,5,6,0.6153846153846153,59.0,9.32
21970,1.2,2,5,2,0.6098981077147017,59.0,8.81
21971,1.63,3,5,3,0.6175298804780877,58.0,9.524
21973,1.0,3,4,4,0.5918524212144504,60.0,8.862
21974,0.91,2,6,2,0.6229773462783172,60.0,8.465
21980,1.25,2,3,3,0.6352765321375188,60.0,9.057
21983,1.7,3,2,3,0.5900581020012913,58.0,9.243
21984,1.01,1,5,2,0.6362204724409449,60.0,8.543
21985,0.36,3,1,3,0.6271929824561403,59.0,6.474
21986,1.36,2,5,1,0.6172148355493352,59.0,8.894
21988,1.42,2,4,6,0.5838424983027833,62.0,9.659
21989,1.2,3,4,3,0.6140221402214022,58.0,8.729
21990,1.01,2,5,1,0.6334913112164297,58.0,8.353
21992,0.85,1,0,2,0.5918699186991869,64.0,7.731
21996,1.47,0,4,1,0.6590093323761665,59.0,8.717
22002,1.2,0,2,1,0.6484018264840182,60.0,8.5
22007,1.05,1,4,1,0.6363636363636362,59.0,8.291
22008,0.3,4,2,3,0.6182669789227168,58.0,6.196
22009,0.3,3,5,5,0.6143024618991794,60.0,6.921
22010,0.36,3,5,2,0.608505997818975,60.0,6.697
22013,0.73,1,2,4,0.6407079646017699,58.8,7.891
22017,1.05,2,4,2,0.5967016491754124,60.0,8.642
22020,0.91,0,5,3,0.618032786885246,66.0,8.423
22021,1.63,2,3,2,0.6246648793565683,58.0,9.392
22023,1.22,2,2,4,0.623546511627907,59.0,8.945
