carat,cut,color,clarity,depth,table,price_norm_2
0.9,3,3,1,0.6112903225806452,58.0,0.13770879457921437
1.24,4,5,1,0.5923295454545454,55.0,0.1531158545143421
0.31,4,3,3,0.6217142857142858,53.0,0.11771543614745796
2.32,3,0,1,0.6248520710059172,58.0,0.16246019752106525
0.41,4,4,6,0.6227795193312434,53.0,0.13216150681360445
0.78,0,3,2,0.6454935622317596,56.0,0.13680884484313943
1.56,2,2,1,0.599066044029353,59.0,0.15068003343265732
0.37,4,3,7,0.6147186147186148,56.0,0.12175212931465372
1.0,0,4,2,0.6479550922213313,58.0,0.14313486949479529
1.0,3,5,2,0.6122448979591837,58.0,0.14432161229918516
0.92,4,3,3,0.6257073565076798,56.0,0.14706704795562278
0.5,4,2,3,0.615234375,56.0,0.13006592879596965
1.02,2,2,2,0.6352941176470588,58.0,0.14366517303341683
0.5,1,5,1,0.6331360946745561,56.0,0.12298054995154946
0.75,4,4,2,0.6182749786507259,56.0,0.1422836865027501
0.52,4,6,3,0.6032350142721218,56.0,0.12995917178226737
0.54,4,3,7,0.6158245948522403,57.0,0.1332820388153002
0.31,2,4,2,0.6317016317016318,56.0,0.11462269926261291
0.91,2,2,3,0.6314076484947112,59.0,0.13799799082002354
0.55,3,4,2,0.6073793755912961,57.0,0.12548775482309305
1.35,3,2,4,0.6233215547703181,58.0,0.15321697007034285
0.41,2,6,5,0.6139438085327784,55.0,0.12852883443917776
0.54,2,5,1,0.6064638783269962,56.5,0.1265477735708248
1.64,4,1,4,0.6213720316622691,55.0,0.16711235622525142
0.3,4,6,4,0.6073059360730594,56.0,0.11883298341856557
1.5,4,3,1,0.6055293324342549,57.0,0.15938100297814073
0.71,1,1,1,0.6126760563380282,63.0,0.11893151345378242
0.3,2,4,3,0.6301050175029171,55.0,0.1123882863402821
0.69,3,2,3,0.6081668114682884,59.0,0.12598815731824162
0.41,4,3,4,0.6173096976016684,57.0,0.11869019250837488
1.21,2,0,3,0.6152727272727273,58.0,0.14539596090429022
1.0,2,6,5,0.6165884194053207,58.0,0.15522286062642507
0.32,4,6,2,0.6202964652223489,57.0,0.11434890324611516
1.28,2,0,2,0.6336489439184267,59.0,0.1423131604195568
1.03,4,2,1,0.6254886630179829,57.0,0.13931362370867165
1.16,4,3,6,0.6193643754619365,55.0,0.1627693037640268
0.5,4,6,3,0.6197458455522972,56.0,0.1294437934322563
0.4,3,4,2,0.6247334754797442,59.0,0.11469271732511777
0.44,2,0,5,0.6355140186915889,58.0,0.11452325561945766
0.33,2,3,2,0.6110484780157834,59.0,0.10407512071866268
1.01,1,3,4,0.6324921135646687,61.0,0.14148281958887066
1.56,4,2,2,0.6041250831669993,59.0,0.15437524785525802
0.7,4,5,4,0.6120313862249346,56.0,0.14492028685518918
2.09,2,4,1,0.6020469596628537,61.0,0.15567679666378995
0.7,1,6,1,0.6370106761565837,58.0,0.13178732497609255
0.3,4,3,5,0.6180555555555555,56.0,0.11421405674845694
0.72,4,5,4,0.6248912097476066,57.0,0.14006225291437008
0.32,4,4,7,0.6131221719457014,57.0,0.11741359076448843
0.51,2,3,4,0.6113789778206363,56.0,0.13049735767422901
1.55,2,3,2,0.5920529801324503,59.0,0.15462357181516626
0.3,4,2,6,0.6176808266360504,55.0,0.11611169330915139
0.31,4,3,2,0.6134549600912201,58.0,0.10389967419523535
0.71,3,6,1,0.6155202821869489,60.0,0.1270530270091144
0.9,1,3,5,0.6258169934640524,63.0,0.13148963417823636
0.7,2,5,3,0.6347517730496454,54.0,0.14475514450428859
1.51,3,4,3,0.6199312714776631,59.0,0.15853224343342043
0.3,4,1,6,0.6189376443418014,57.0,0.11331137481586916
0.5,2,4,0,0.6327345309381238,59.0,0.11861580108413212
0.36,3,3,3,0.6247240618101546,58.0,0.11291235522362021
0.41,4,4,3,0.6092436974789917,57.0,0.11685235916243178
0.41,2,4,6,0.6274921301154249,59.0,0.11798964350240293
0.7,2,6,3,0.625,55.0,0.1429299883799127
0.5,4,6,3,0.6252465483234714,54.0,0.1362599225577195
1.51,2,2,3,0.6280193236714976,58.0,0.15644155166214327
0.58,2,3,5,0.6213953488372093,58.0,0.12789356232134397
0.5,3,4,1,0.6223091976516635,54.0,0.1277136958195189
1.2,3,0,4,0.619718309859155,59.0,0.14108293769202807
0.39,2,4,2,0.598326359832636,57.0,0.11368392642244188
1.19,3,1,1,0.6262028127313102,58.0,0.14298048359702023
0.31,4,2,3,0.6205305651672434,55.0,0.11116692324891746
0.55,3,4,4,0.6104265402843602,59.0,0.12467335230809345
0.31,4,1,2,0.6075085324232082,56.0,0.10737914166488134
1.01,1,3,5,0.6323296354992077,59.0,0.14768121459978337
1.09,4,3,1,0.6218867924528302,56.0,0.14794283445554637
0.7,0,3,4,0.5622353937341237,65.0,0.11827850097242083
0.5,3,6,3,0.6277227722772276,58.0,0.1273517719567014
1.14,4,6,1,0.613670133729569,56.0,0.15087472918425704
1.5,2,3,2,0.6307798481711526,59.0,0.15373297792110246
0.31,4,3,7,0.6210045662100457,54.0,0.12304156205150042
0.52,4,6,3,0.6183574879227053,55.0,0.13367560026854977
0.71,3,6,6,0.588034188034188,58.0,0.13945037915435807
0.31,3,3,3,0.591676040494938,60.0,0.10793333055497221
0.71,4,2,7,0.6123156981786643,56.0,0.14056132213529823
0.61,4,5,3,0.6170798898071624,56.0,0.13504022264855642
0.9,3,1,4,0.6222583265637693,58.0,0.13889916380349188
0.36,4,6,4,0.6284454244762955,55.0,0.1233601561170471
0.9,1,1,3,0.624078624078624,65.0,0.12242145360245511
0.62,4,5,2,0.617059891107078,54.0,0.13853735882416587
1.0,2,4,2,0.6104605776736926,60.0,0.14220228906371285
0.9,0,3,2,0.6562242374278648,56.0,0.14176769649491097
0.31,4,2,3,0.621559633027523,55.0,0.11560754113802592
1.52,2,2,2,0.625170998632011,58.0,0.1564213249737727
1.19,0,1,2,0.6489764973464747,58.0,0.1455143558907919
1.35,4,3,4,0.6223479490806224,57.0,0.15855357902947365
0.4,2,5,6,0.6282051282051282,57.0,0.12380478406110718
1.43,4,2,5,0.6162310866574967,54.0,0.16665363180414552
0.77,2,2,4,0.6129032258064515,60.0,0.13028645482321982
2.18,4,1,1,0.6139088729016787,60.0,0.1572942680969595
0.7,3,2,6,0.5829750644883922,60.0,0.12886973196943502
1.22,3,6,1,0.6189781021897811,60.0,0.1446995615312456
0.3,1,2,1,0.6392479435957698,56.0,0.10904632450378571
0.52,2,1,6,0.6314760508308895,58.0,0.1249718843618888
0.26,4,5,6,0.6236297198538368,56.0,0.11353423925204195
1.21,4,2,2,0.618421052631579,55.0,0.15723879864261728
1.07,3,3,2,0.6049661399548533,62.0,0.13530470769318934
0.75,2,1,4,0.6332179930795848,57.0,0.13449805812718416
0.38,2,5,3,0.6047008547008548,58.0,0.1150123388835831
1.25,3,0,3,0.6201888162672476,59.0,0.14306334671895615
0.9,1,1,3,0.6377759607522485,55.0,0.1448598482420699
0.9,2,4,1,0.6270358306188926,59.0,0.1366616733995658
1.06,3,3,5,0.5957767722473605,58.0,0.1521528192497518
0.74,4,5,1,0.592094196804037,59.0,0.13045129728198093
0.74,4,2,7,0.6095890410958904,57.0,0.14119065390156743
0.32,4,4,6,0.6110484780157834,56.0,0.11766023016612774
0.7,1,3,3,0.6261180679785331,61.0,0.1279108400752721
1.2,2,0,2,0.6179693206720234,57.7,0.14581950303606606
1.04,4,3,6,0.6250962278675903,55.0,0.15957307753792116
0.71,2,6,2,0.6243478260869565,54.0,0.14459431252776425
0.7,3,3,1,0.6182462356067318,61.0,0.12358269060237864
1.54,3,1,2,0.6088709677419356,59.0,0.15046231889642916
0.58,2,4,2,0.5936073059360731,58.0,0.12379009027204307
0.31,4,3,5,0.6265895953757227,57.0,0.11331072089409835
1.24,2,3,3,0.6146059291395517,58.0,0.15157718056767194
0.64,2,2,1,0.6416131989000916,58.0,0.12221255039946279
0.41,4,1,5,0.6163522012578617,57.0,0.12035592761752219
0.3,2,2,4,0.6317016317016318,59.0,0.10831141712789166
0.43,4,4,2,0.6252587991718427,56.0,0.1210803734243128
1.0,0,0,2,0.6485623003194888,58.0,0.1386035667689802
0.3,3,4,3,0.6066897347174164,58.0,0.10905463181131135
1.59,4,1,4,0.6125166444740346,58.0,0.15744371451320657
0.63,4,5,3,0.6083032490974729,57.0,0.13480007718446022
0.31,3,4,3,0.6162657502863688,58.0,0.11378831197373157
0.41,3,5,4,0.6218487394957983,57.0,0.12162126128048174
1.14,4,4,0,0.6178010471204188,57.0,0.14193242024628464
0.7,2,4,3,0.6237885462555066,59.0,0.13001590918173458
1.11,4,3,3,0.6164280331574982,56.0,0.15808324046926164
0.55,4,4,4,0.623229461756374,53.0,0.1381200773348293
1.02,3,2,2,0.6106399383191982,58.0,0.144906401128473
0.39,3,5,3,0.6251342642320087,60.0,0.11162440835126204
0.35,3,5,1,0.6101321585903084,58.0,0.10972693002778003
1.55,2,1,2,0.6202702702702703,62.0,0.14419829406701212
0.56,3,2,5,0.5979760809567617,57.0,0.12952512869540206
1.08,4,5,1,0.617490494296578,57.0,0.14680413199782727
0.31,4,3,3,0.6219653179190753,56.0,0.11100562618014391
0.4,3,4,5,0.6224598930481283,59.0,0.11777623243618215
0.41,2,3,2,0.6341463414634148,57.0,0.11723889817602873
1.38,4,0,1,0.6263194933145672,56.0,0.1526366711778896
1.5,3,5,3,0.6069246435845214,60.0,0.1562979234005511
0.41,4,2,4,0.6182965299684542,56.0,0.12085582700380901
0.36,4,3,1,0.618063112078346,56.0,0.11180449240040219
1.02,1,6,1,0.5748865355521937,62.0,0.1310792225204444
0.58,3,2,1,0.5906163753449861,61.0,0.11317410755264007
0.43,4,5,2,0.6127049180327869,56.2,0.11715134980432915
0.3,4,4,3,0.6073903002309469,56.0,0.11272544206527456
1.51,3,3,2,0.5959731543624163,60.0,0.152637588957108
1.68,1,5,0,0.6434316353887398,60.0,0.14203214154883434
0.73,4,4,1,0.6224934612031386,60.0,0.12753317664435126
2.09,3,2,1,0.6086427267194157,58.0,0.16056515693580695
0.71,3,2,1,0.6048526863084923,60.0,0.12694018454649067
1.61,2,5,2,0.6228187919463087,57.0,0.1627640198221397
0.4,3,3,2,0.6268656716417911,59.0,0.11399607133260296
0.35,4,2,6,0.6167400881057268,56.0,0.11725485887439603
0.41,1,5,2,0.6362672322375398,56.0,0.11557375222106356
0.52,3,3,3,0.6104651162790697,60.0,0.12115808985836356
0.77,1,3,2,0.6369098712446353,54.0,0.14181680825365503
1.24,3,2,2,0.6007117437722419,58.0,0.14822796530639915
1.28,3,6,1,0.6120996441281138,58.0,0.149407814930166
1.22,3,5,1,0.6145985401459855,58.0,0.14758161866586722
0.7,2,4,2,0.5916955017301039,60.0,0.12835183046578288
1.51,4,5,2,0.6216768916155418,56.0,0.16552320863525372
1.24,3,4,3,0.6219956300072832,58.0,0.15471161214756152
1.53,3,6,1,0.6069986541049798,60.0,0.15208317294879897
0.33,3,1,2,0.6138392857142857,58.0,0.10842800741284943
0.38,4,5,4,0.6213592233009709,57.0,0.11952794625731772
0.3,4,3,3,0.6166281755196305,56.0,0.11041481289295026
0.52,3,4,4,0.6168768186226965,56.0,0.1322531482652205
0.72,2,1,5,0.6252189141856392,56.0,0.13765627244747167
0.32,4,3,1,0.6157303370786517,56.0,0.10783535265145364
2.01,3,1,1,0.619647355163728,56.0,0.16511651386871476
0.23,2,6,5,0.6126582278481012,58.0,0.1063592796904132
0.76,4,6,3,0.6015164279696713,56.0,0.14151777475051833
0.51,4,6,2,0.6104651162790697,56.0,0.12732401397896292
0.41,3,3,2,0.6259220231822973,59.0,0.1102933175964297
0.33,3,3,6,0.6117381489841986,60.0,0.11511613564332794
0.65,4,3,7,0.600355239786856,57.0,0.14006681505270574
0.52,2,4,2,0.6226964112512124,55.0,0.127504618775928
1.0,3,6,3,0.6122448979591837,61.0,0.1407029981053398
0.51,3,3,4,0.6199616122840691,52.0,0.14129655574026126
0.9,3,0,2,0.6183889340927583,58.0,0.13549511094100483
0.38,4,2,2,0.6114649681528661,55.1,0.11574242295843576
0.9,2,0,1,0.6327868852459017,59.0,0.13396447489075394
0.3,4,4,5,0.6178861788617886,57.0,0.1128697440238933
1.01,3,5,1,0.6258823529411766,59.0,0.14105804075049694
1.5,3,1,1,0.6219765031098826,62.0,0.1414583560398388
1.11,4,3,2,0.6257575757575757,57.0,0.14819617748043448
1.04,4,3,7,0.620795107033639,54.0,0.163678695473872
0.66,1,3,3,0.5807017543859649,59.9,0.12613914404353968
0.9,3,5,3,0.6297803091944671,58.0,0.1427994916852544
0.31,3,3,3,0.6152073732718895,59.0,0.1097212620416212
0.33,2,2,3,0.6199095022624435,59.0,0.10503698281209636
1.07,4,4,1,0.6203208556149732,57.0,0.14562072818457414
0.33,4,3,5,0.6268320180383313,55.0,0.118387871377187
0.4,3,5,2,0.6224598930481283,62.0,0.10805926620166079
0.53,4,3,4,0.6190935390549662,56.0,0.1317019598941707
0.92,2,5,2,0.630048465266559,57.0,0.1440272478422819
0.25,2,5,5,0.6192259675405742,59.0,0.10611071090839588
1.01,3,3,1,0.6062015503875969,59.0,0.13847981020291517
0.86,2,0,1,0.6306156405990017,61.0,0.12296024597783219
0.56,4,6,3,0.621082621082621,57.0,0.13041678943760882
0.84,4,3,1,0.6226259289843106,55.0,0.14241829506876286
0.41,3,5,2,0.6226415094339623,56.0,0.12247906601608961
1.75,2,0,4,0.6148908857509627,59.0,0.15449580113435707
0.31,4,3,3,0.621559633027523,54.0,0.11559743726373814
0.6,4,3,4,0.6114180478821363,57.0,0.1323266567570405
0.82,2,0,1,0.6196473551637279,58.0,0.13100988701768881
0.31,4,4,3,0.6045454545454545,57.0,0.11041045954821684
0.76,1,1,2,0.6411149825783972,59.0,0.12756987722123414
1.16,4,3,3,0.6253731343283583,56.0,0.15603701836788442
1.05,4,1,1,0.6175115207373272,59.0,0.14129264246719617
1.03,4,2,1,0.6045801526717557,57.0,0.14188335725271728
1.53,2,0,4,0.6279863481228669,59.0,0.14993050466928304
0.32,1,2,2,0.6373117033603709,55.0,0.11047831727767088
0.31,2,5,2,0.6341463414634146,55.0,0.1173871373716752
1.09,4,2,2,0.6188679245283019,56.0,0.14870792660602017
1.51,4,1,2,0.6266211604095564,57.0,0.1552742411282565
1.7,4,1,3,0.6106770833333334,57.0,0.15954976199961016
1.0,4,6,2,0.6058282208588958,56.0,0.1511873323812681
0.3,3,3,7,0.6018306636155607,58.0,0.11618564236816516
0.81,4,1,4,0.6182121971595657,56.0,0.14277618239084747
1.12,4,6,0,0.6063750926612305,55.0,0.14844178644820052
0.78,4,2,2,0.6114864864864865,57.0,0.13599563383912824
1.06,3,5,1,0.6001511715797431,59.0,0.138202432363218
0.7,4,5,4,0.6255506607929514,55.0,0.14339234675565943
1.1,2,3,3,0.6196969696969697,56.7,0.15436487119916892
0.45,4,3,6,0.6167846309403437,56.0,0.1255413967537888
1.01,1,4,1,0.6350710900473933,60.0,0.13591539075333375
0.34,2,6,2,0.5980066445182723,61.0,0.10422217043916766
0.3,2,2,4,0.6298472385428906,58.0,0.10685605360014566
1.01,3,3,4,0.6033690658499234,58.0,0.14933105075803513
1.23,4,1,2,0.6114742193173566,58.0,0.1480601519532828
1.24,4,1,2,0.6057142857142858,59.0,0.1461346584269801
0.44,3,5,3,0.6042726347914548,59.0,0.11655860928061597
1.51,4,2,2,0.6132075471698113,56.0,0.16129702048712805
0.32,4,4,6,0.6264236902050113,56.0,0.11936664413679782
0.59,2,1,3,0.6033210332103321,59.0,0.12194804932377123
0.71,4,3,2,0.6229221347331584,56.0,0.13616338219435764
1.32,4,4,2,0.615819209039548,56.0,0.15511134133676954
0.5,4,3,6,0.6273352999016716,57.0,0.13045162422034753
0.33,3,3,3,0.6214689265536723,56.0,0.11654950047877588
1.0,3,5,2,0.6272655634357761,61.0,0.13742873038843992
0.39,3,4,6,0.6266094420600858,57.0,0.12331972391983519
0.74,4,5,3,0.6256499133448874,56.0,0.14035205595773262
2.01,4,1,1,0.6289620882535736,56.0,0.16656932938690264
0.32,3,3,4,0.6275862068965518,59.0,0.11243620824337106
0.75,4,3,3,0.6064189189189189,55.0,0.1426068763022275
0.31,3,2,6,0.6264501160092807,58.0,0.1114320925351739
0.56,2,4,2,0.6005560704355886,57.0,0.12848840285444874
0.53,4,1,2,0.6145038167938931,54.0,0.12686893899780555
1.2,4,2,3,0.6203365032918801,56.0,0.15426128112229295
0.9,0,0,4,0.6543933054393306,60.0,0.13153685356495037
0.32,2,6,6,0.6193693693693695,54.0,0.12476333517343499
2.47,3,1,1,0.624927536231884,56.0,0.1683596521565742
1.18,2,2,2,0.5995623632385121,59.0,0.14392199543884457
0.3,4,3,2,0.6057142857142856,56.0,0.10707127752923384
0.3,3,3,2,0.6009174311926606,62.0,0.10151220758406476
0.7,2,5,2,0.6292335115864527,56.0,0.13657839990251688
0.72,3,1,2,0.6151172893136402,59.0,0.12931910228092172
0.4,4,3,2,0.620253164556962,55.0,0.1173204672973803
0.3,4,0,7,0.6150289017341041,56.0,0.1086235639944797
0.81,2,3,2,0.6074074074074075,56.0,0.13925742184893025
1.51,1,4,1,0.63705759888966,59.0,0.14816692136835172
0.35,4,1,5,0.6153846153846152,55.0,0.11450145901141338
1.01,3,3,1,0.6299212598425197,59.0,0.1382502525954324
0.51,4,4,2,0.6149369544131912,55.0,0.1317018453102921
0.7,2,5,5,0.6074201898188093,56.0,0.1416709537600374
0.53,4,0,3,0.6258373205741627,53.0,0.12910685493315346
2.3,4,3,1,0.6144791053560917,57.0,0.16491951646170663
0.31,4,4,7,0.6111744583808438,57.0,0.1171430247633205
1.7,2,6,1,0.6093649775497113,59.0,0.155151362779813
0.24,2,4,5,0.6279949558638084,58.0,0.10735425646898192
0.41,4,5,6,0.6144200626959248,57.0,0.1228931163003505
0.37,3,6,4,0.6015037593984963,60.0,0.11373120350904366
0.31,4,6,2,0.6267281105990784,56.0,0.1157685407336977
1.2,4,3,3,0.6281481481481482,57.0,0.1529333181307879
0.91,4,6,2,0.6205787781350481,55.0,0.15308789625095015
0.66,2,5,1,0.6133333333333334,57.2,0.12881422124913328
0.31,4,6,2,0.6109839816933638,56.0,0.11576888820633746
0.74,4,4,5,0.6142001710863986,56.0,0.14423600166372066
0.3,3,5,3,0.591324200913242,58.0,0.11449510765582899
0.4,1,5,2,0.634819532908705,57.0,0.11315375169980395
0.3,4,3,6,0.6134259259259258,56.0,0.12128905930630557
0.32,4,2,3,0.625,55.0,0.11615527186171488
0.3,1,3,4,0.633177570093458,56.0,0.11298766759347123
0.51,4,2,2,0.6201550387596899,55.0,0.12894819049006095
1.0,4,2,1,0.6144297905352987,55.6,0.14860804480352818
0.33,4,6,2,0.6093749999999999,56.0,0.11585514686672915
0.5,2,5,2,0.6353646353646353,61.0,0.11692823062409266
0.51,4,3,5,0.6134371957156768,57.0,0.12985295726964896
0.51,4,6,3,0.6189555125725339,55.0,0.13137064915171887
1.03,3,6,1,0.6131274131274131,61.0,0.13643320560721678
0.48,4,1,2,0.6251236399604353,54.0,0.12309876283454574
0.7,1,2,4,0.6394316163410302,58.0,0.13211078998212825
0.75,2,4,2,0.6343154246100521,58.0,0.13446839951914588
0.3,3,2,7,0.6041666666666666,60.0,0.11345803992350074
0.7,3,3,6,0.6124234470691163,56.0,0.14066135943856964
0.32,4,5,3,0.6225769669327252,54.0,0.12370762505804306
2.53,4,0,1,0.615296803652968,53.0,0.17847954057500948
0.3,4,4,6,0.6187717265353418,56.0,0.11738433529566741
0.38,2,3,2,0.6208378088077338,54.8,0.11951172799954889
0.48,1,4,4,0.6155378486055777,60.7,0.1162105606747237
1.24,3,2,3,0.6167272727272728,59.0,0.14753070944179464
1.05,4,4,2,0.617624521072797,57.0,0.14572514165254474
0.32,1,6,7,0.5782608695652175,56.0,0.12444820138924138
0.83,4,4,1,0.5952575633687653,57.0,0.13425574468403925
0.4,2,5,2,0.634819532908705,57.0,0.11736680564845332
0.5,2,5,3,0.611328125,61.0,0.11952702917373935
0.52,4,1,4,0.6265761396702232,57.0,0.12872302010136974
0.53,4,4,3,0.6180422264875239,55.0,0.13341825259844103
0.28,2,5,4,0.5897435897435896,60.0,0.10061735322540505
0.64,1,4,7,0.5859649122807017,61.0,0.12869656022650355
0.43,2,0,5,0.6355140186915889,56.0,0.11722321188972708
1.06,2,5,2,0.6367851622874806,55.0,0.15334338779891057
2.19,3,0,1,0.6180722891566265,60.0,0.15575496066891117
0.51,4,6,1,0.5980769230769231,55.0,0.1274411005246653
0.5,1,6,1,0.5714285714285714,63.0,0.1103776364815517
1.5,3,5,1,0.580386924616411,60.0,0.14748920687557832
0.33,4,3,6,0.6223224351747462,57.0,0.12084760563238485
0.35,3,2,5,0.6194690265486725,58.0,0.11159224066201871
0.31,4,5,2,0.6159090909090909,54.0,0.1138418297642828
1.01,3,2,0,0.5841660261337431,60.0,0.12681949723644062
1.51,3,4,3,0.6190476190476191,59.0,0.15896848348855597
0.3,4,1,5,0.6241299303944314,53.6,0.1152834367782578
0.9,2,4,1,0.6141348497156782,62.0,0.13108313384591563
1.57,4,1,2,0.6232370718603089,53.6,0.16729172094747655
0.72,2,1,6,0.6276223776223775,56.0,0.13764640275075138
1.07,2,3,5,0.6282642089093702,57.0,0.15445769018711847
0.36,4,6,4,0.6080347448425624,57.0,0.12041750163161165
0.59,4,0,3,0.6078971533516988,57.0,0.1247796253309518
0.25,4,3,7,0.6167076167076166,56.0,0.11268916803153278
1.06,4,2,1,0.6278713629402756,57.0,0.14503792314965816
2.03,2,1,2,0.623134328358209,60.0,0.15906009414429154
1.12,3,5,0,0.6101190476190476,59.0,0.13802301635564798
0.24,4,4,7,0.6052303860523038,57.0,0.11207961653981147
1.02,3,2,1,0.623924941360438,59.0,0.13865755358091755
0.91,2,5,5,0.6109324758842443,61.0,0.14264065999301245
0.57,4,5,3,0.6148078725398313,57.0,0.1346494791656842
1.01,3,5,3,0.6217697729052467,58.0,0.14927038084148633
1.59,3,4,3,0.6022353714661407,60.0,0.15776819429440572
1.51,3,0,3,0.6276965901183019,59.0,0.14893218983217185
0.41,4,4,2,0.6260504201680672,54.0,0.11977904801766304
1.02,3,6,2,0.6234375,59.0,0.14457166752447556
0.31,4,4,2,0.620137299771167,54.0,0.11755389169774991
0.38,4,4,2,0.6114649681528662,57.0,0.11237020214772553
1.06,2,3,1,0.6095526914329036,57.0,0.14635461471795122
0.45,4,3,1,0.6186612576064908,54.0,0.11992434717376883
0.77,1,5,1,0.640826873385013,56.0,0.13370467751551954
1.56,4,2,2,0.6237424547283703,54.0,0.16823621100463634
0.36,4,5,3,0.6106870229007634,57.0,0.11673019912668482
0.76,2,2,3,0.5874476987447699,61.0,0.12733932383825095
1.01,2,3,3,0.631083202511774,57.0,0.1498698229921825
0.3,4,2,4,0.6286379511059372,54.0,0.11884698404042243
1.14,3,1,3,0.6284853051996986,60.0,0.13993035346705435
0.62,4,4,1,0.6203110704483075,58.0,0.12367776417401803
0.53,4,2,6,0.6130268199233716,56.0,0.13108955109611356
0.28,2,2,6,0.6287069988137604,54.0,0.11416619143621685
1.09,3,2,3,0.5974607916355489,58.0,0.14662214195724707
0.5,4,2,4,0.6192794547224928,54.0,0.1315240111546832
0.4,2,6,4,0.6316916488222698,60.0,0.11272310601195465
0.63,4,6,2,0.628310502283105,57.0,0.13117023049636997
0.83,3,3,2,0.6161532056619484,59.0,0.13366510030482878
0.6,4,3,4,0.6233766233766233,56.0,0.1346082443109895
1.59,4,1,2,0.6238286479250335,56.0,0.1615179532620249
1.0,1,1,3,0.6264869151467091,59.0,0.13904386809767383
0.56,3,2,4,0.5979381443298969,62.0,0.11805098034897356
0.41,1,5,2,0.6350210970464134,55.0,0.11629414452109355
0.9,2,5,2,0.6353322528363047,55.0,0.14571145289708537
0.29,2,5,4,0.6179245283018868,59.0,0.1040800589485159
0.92,2,4,1,0.6290322580645162,58.0,0.1398295988736445
1.0,1,6,2,0.5762195121951219,62.0,0.13226064357133432
0.55,4,5,4,0.6152380952380953,57.0,0.12956531456426593
0.31,3,2,7,0.6054421768707483,58.0,0.11777030741790256
1.51,3,2,1,0.625170998632011,57.0,0.15474718895012948
0.72,1,6,1,0.641409691629956,57.0,0.1331940377500227
1.02,3,2,3,0.6099616858237548,58.0,0.14659181059715817
0.49,3,3,3,0.5980582524271845,59.0,0.11920877095269541
0.9,2,3,5,0.630114566284779,58.0,0.14268658458196629
1.01,2,3,3,0.62402496099844,58.0,0.14760205270464752
2.23,3,3,1,0.6144650328750747,58.0,0.16449384864321856
0.7,2,6,4,0.627763041556145,59.0,0.1344569422678408
0.76,4,2,3,0.6206308610400681,55.0,0.14317417994780438
1.2,4,1,3,0.6233382570162481,57.0,0.14919982850428262
0.9,2,6,2,0.6316652994257589,62.0,0.13160563527508562
0.35,3,5,3,0.6041896361631753,60.0,0.10922466028734423
1.01,4,3,7,0.6276346604215457,57.0,0.15524408567085002
1.16,3,0,3,0.6224869694713329,59.0,0.14122238564434525
0.78,4,5,2,0.6164154103852596,56.0,0.14212046446539764
0.36,2,2,3,0.6098360655737706,60.0,0.10472131274904538
1.5,2,2,4,0.6341127922971115,56.0,0.16223259899468734
0.73,3,6,1,0.6095238095238095,61.0,0.12039917074947772
0.7,2,3,4,0.591573516766982,58.0,0.13400769771422338
0.36,4,1,4,0.6214442013129102,56.0,0.11176970679851446
0.34,2,4,3,0.6259887005649717,57.5,0.11324465981980068
1.01,4,0,2,0.6052227342549923,56.0,0.14391405298049628
0.33,4,4,6,0.6111111111111112,55.0,0.12027698666028125
0.43,2,6,1,0.6326742976066597,57.0,0.11676643370414108
1.13,4,4,6,0.616530156366344,56.0,0.16190049504488993
0.71,4,4,1,0.6124567474048443,55.0,0.13883824551536852
1.25,3,2,4,0.619533527696793,59.0,0.1498409595433127
1.01,4,3,4,0.591012947448591,55.0,0.15765795181883843
1.0,2,1,1,0.6065318818040436,59.0,0.13914167408811245
1.0,3,4,1,0.6145426114151682,58.0,0.14040698781881653
0.3,3,4,1,0.613240418118467,58.0,0.10195592930293208
1.01,1,6,1,0.63125,54.0,0.15161645140164906
0.9,3,6,1,0.5917721518987342,60.0,0.13627532896781028
0.34,3,4,3,0.6119733924611973,59.0,0.10933255341875524
0.9,3,4,2,0.6251025430680885,62.0,0.1314027010016793
0.62,4,6,2,0.6222627737226277,55.0,0.13592660295164183
0.33,4,5,6,0.6183465458663646,57.0,0.11958102218101029
0.33,4,4,6,0.6061946902654868,57.0,0.11672406783984887
0.3,2,5,6,0.6050228310502284,57.0,0.11642008389671127
0.51,4,3,3,0.617332035053554,57.0,0.12566630269103804
0.76,4,2,3,0.6138107416879796,57.0,0.138431252213395
1.01,3,2,3,0.6244131455399061,58.0,0.14374083056074416
0.31,4,4,7,0.5972850678733032,60.0,0.10865210619260937
1.21,4,4,4,0.6221570066030815,54.9,0.16122302020636384
0.42,3,6,2,0.6213389121338914,59.0,0.11183749336713827
1.59,3,2,2,0.6058201058201058,60.0,0.15187185617786833
1.01,4,5,1,0.6224648985959439,54.0,0.15312479120147535
0.32,2,2,1,0.6038592508513054,59.0,0.10047044778570749
1.13,3,1,3,0.6022304832713755,61.0,0.13575388016444387
0.9,2,1,2,0.6142742582197274,55.0,0.14504713766551142
1.0,4,1,4,0.6041506533435819,55.0,0.15315632062152088
1.03,4,4,3,0.612088752869166,54.0,0.16009614611114054
0.3,1,2,5,0.6362573099415204,56.0,0.11724142711717686
0.34,2,4,2,0.6283783783783785,56.0,0.11187413757315091
2.07,3,0,3,0.6149144254278729,59.0,0.15866134656085337
0.31,4,5,5,0.6162657502863688,55.0,0.12387317997735599
0.72,4,4,2,0.6204506065857887,55.0,0.14132246865873105
0.31,3,3,4,0.6118721461187215,60.0,0.11008906852169104
